customer_id,first_name,last_name,age,home_state,signup_date,card_type,email,is_churned,churn_month
CUST000312,Daniel,Perez,63,MN,2025-02-08,Platinum,robertbarnett@example.org,0,
CUST000313,Christina,Horn,45,NJ,2024-09-29,Platinum,rodgersjulia@example.com,1,2025-04-01
CUST000314,Crystal,Chen,67,CO,2022-04-22,Platinum,robertgarcia@example.com,0,
CUST000315,Brenda,Jimenez,30,MI,2025-04-15,Gold,robertbowers@example.net,0,
CUST000316,Noah,Chavez,67,MN,2024-05-03,Green,wroberts@example.com,0,
CUST000317,Alicia,Larson,62,IL,2022-10-24,Green,adam76@example.com,0,
CUST000318,Amanda,Pratt,23,MD,2022-06-30,Gold,ljohnston@example.org,0,
CUST000319,Samantha,Nguyen,61,AZ,2021-03-22,Gold,susanharris@example.com,1,2025-09-01
CUST000320,Stephanie,Johnson,67,MD,2026-01-15,Platinum,annette74@example.net,0,
CUST000321,Amanda,Murillo,29,MD,2025-05-02,Green,wprice@example.org,0,
CUST000322,Michael,Gould,69,MD,2024-04-06,Gold,foxcorey@example.com,0,
CUST000323,Deborah,Hebert,57,NY,2023-09-13,Green,nicholeoconnell@example.com,0,
CUST000324,Katrina,Nolan,64,WI,2023-02-07,Gold,heather12@example.com,0,
CUST000325,Tiffany,Mckenzie,66,GA,2022-08-08,Green,danielkline@example.net,0,
CUST000326,Savannah,Hicks,26,NY,2022-10-03,Gold,hwelch@example.com,0,
CUST000327,Jared,Barry,23,IL,2025-08-04,Green,owhite@example.net,0,
CUST000328,Michael,Chaney,61,VA,2024-04-24,Green,holtalex@example.org,1,2025-08-01
CUST000329,Hannah,Smith,27,WA,2022-07-15,Platinum,raymond19@example.org,1,2025-02-01
CUST000330,James,Jimenez,49,TN,2024-09-13,Green,monica88@example.org,0,
CUST000331,Robert,Martinez,24,NY,2024-02-21,Platinum,aprilhicks@example.org,0,
CUST000332,George,Mills,61,TN,2021-04-18,Gold,zaustin@example.org,1,2025-03-01
CUST000333,Gabrielle,Riley,64,GA,2024-08-05,Green,jennifergomez@example.org,0,
CUST000334,Courtney,Villarreal,52,NC,2020-11-22,Gold,baileyshannon@example.com,1,2025-11-01
CUST000335,Jeffrey,Foster,21,MA,2020-10-23,Green,gonzaleschristine@example.org,0,
CUST000336,Erik,Matthews,25,MD,2022-01-12,Platinum,leroynolan@example.com,0,
CUST000337,Carrie,Choi,55,TX,2022-07-08,Green,epetty@example.org,0,
CUST000338,Emily,Richards,63,MD,2024-10-03,Gold,tparker@example.com,1,2025-09-01
CUST000339,Miranda,Miller,25,CO,2020-10-30,Green,michaellopez@example.com,1,2025-05-01
CUST000340,Michael,Rogers,37,TX,2023-01-26,Green,progers@example.org,0,
CUST000341,Robert,Durham,37,GA,2026-06-18,Platinum,paulowens@example.com,0,
CUST000342,Austin,Beck,67,OH,2022-02-12,Gold,linda32@example.org,0,
CUST000343,Amy,Cobb,35,MA,2021-11-15,Gold,ymcdonald@example.org,0,
CUST000344,Michael,Sharp,52,WA,2021-08-25,Gold,lsoto@example.org,1,2025-05-01
CUST000345,Thomas,Harris,25,CO,2022-06-24,Green,tleonard@example.com,0,
CUST000346,Scott,Branch,64,MI,2024-04-08,Platinum,richarddixon@example.org,0,
CUST000347,David,Palmer,70,CA,2025-12-05,Platinum,jill60@example.net,0,
CUST000348,Dustin,Smith,60,OH,2025-01-01,Green,nealkimberly@example.org,0,
CUST000349,Elizabeth,Rodriguez,25,MN,2022-08-15,Gold,linda43@example.org,1,2025-07-01
CUST000350,Christopher,Roberts,30,NJ,2025-01-02,Green,zcampbell@example.com,0,
CUST000351,Nicole,Callahan,37,MI,2025-05-06,Gold,sharonthompson@example.com,0,
CUST000352,Elizabeth,Bell,60,WI,2024-10-09,Green,tjohnson@example.net,0,
CUST000353,Zoe,Morales,29,NY,2023-06-21,Gold,whitedarius@example.net,0,
CUST000354,Jennifer,Williams,51,CA,2025-02-05,Gold,franklinryan@example.com,1,2025-11-01
CUST000355,Joanna,Tran,52,NC,2021-08-19,Gold,anneperez@example.com,0,
CUST000356,Jonathan,Graham,64,FL,2024-12-29,Green,shari14@example.org,0,
CUST000357,Brenda,Dominguez,65,OH,2025-12-11,Platinum,erinjohnson@example.com,0,
CUST000358,Robin,Brady,64,CO,2021-12-15,Green,butlerjulie@example.net,1,2025-08-01
CUST000359,Jeffrey,Rose,39,MD,2024-05-21,Platinum,stacey67@example.com,0,
CUST000360,Joanna,Greer,39,MA,2024-11-04,Gold,rromero@example.net,0,
CUST000361,Emily,Bradford,50,MA,2021-12-06,Green,tracylopez@example.net,0,
CUST000362,Angie,Thompson,70,FL,2025-08-23,Gold,tarawalsh@example.net,0,
CUST000363,Tamara,Jackson,56,OH,2022-04-04,Platinum,robert34@example.org,0,
CUST000364,Jasmine,Santiago,40,TX,2021-07-07,Gold,janicesmith@example.net,1,2025-07-01
CUST000365,Sharon,Bell,51,NY,2023-05-14,Platinum,dennis29@example.net,0,
CUST000366,Crystal,Wilson,39,MA,2022-02-20,Green,khodges@example.net,0,
CUST000367,Carol,Murray,25,MD,2024-09-10,Green,hguerra@example.net,0,
CUST000368,Michael,Clark,49,NC,2022-06-06,Green,huangkevin@example.org,0,
CUST000369,Shane,Rodriguez,45,OH,2024-11-26,Gold,sean95@example.com,1,2025-10-01
CUST000370,Charles,Smith,34,TX,2021-09-14,Green,tmiller@example.com,0,
CUST000371,Anne,Rodriguez,58,TX,2026-07-29,Green,ffrye@example.org,0,
CUST000372,Marc,Howard,30,MD,2025-05-25,Gold,newmancourtney@example.net,0,
CUST000373,John,Sanchez,37,VA,2024-08-10,Green,juliejohnson@example.com,0,
CUST000374,Kenneth,Lopez,29,MN,2025-09-24,Green,curtishiggins@example.com,0,
CUST000375,Mark,Lopez,61,MD,2025-02-23,Gold,luke52@example.net,0,
CUST000376,Mary,King,38,FL,2026-03-19,Green,williamsashley@example.net,0,
CUST000377,Zoe,Powell,66,VA,2026-03-22,Green,duffytroy@example.com,0,
CUST000378,Wendy,Morrison,35,CO,2025-01-29,Platinum,thomasjeremy@example.org,0,
CUST000379,Tara,Davis,52,WA,2023-05-10,Green,jeffersontimothy@example.org,0,
CUST000380,Aaron,Randall,22,PA,2025-01-11,Gold,ethomas@example.net,0,
CUST000381,Jennifer,Macdonald,21,CO,2021-01-10,Gold,gonzaleselizabeth@example.org,0,
CUST000382,Frank,Phillips,64,MA,2026-02-12,Green,rbrock@example.com,0,
CUST000383,Taylor,Daniels,46,MI,2024-02-06,Gold,ipatterson@example.net,1,2025-04-01
CUST000384,Terri,Nixon,67,IL,2025-11-20,Platinum,shepherdbrian@example.net,0,
CUST000385,Dominique,Cunningham,47,VA,2022-09-07,Green,ecisneros@example.net,0,
CUST000386,Kevin,Cooper,45,NJ,2024-07-30,Gold,charlesjeffrey@example.net,0,
CUST000387,Christopher,Guerrero,28,NJ,2023-05-19,Platinum,angela65@example.net,0,
CUST000388,Scott,Green,21,NJ,2022-02-19,Green,henrywu@example.net,0,
CUST000389,Jeffrey,Hood,69,NJ,2025-03-11,Platinum,lopezellen@example.net,1,2025-10-01
CUST000390,Angela,Perez,46,FL,2023-08-19,Gold,fitzgeraldregina@example.net,0,
CUST000391,Ricky,Jones,33,NY,2021-03-05,Gold,gtaylor@example.net,0,
CUST000392,Mary,Vaughan,68,MI,2023-09-27,Gold,stevensgina@example.net,1,2025-10-01
CUST000393,Susan,Hart,37,VA,2021-09-21,Green,taylorkimberly@example.org,0,
CUST000394,Brandon,Williams,25,WA,2023-02-13,Gold,stevemartinez@example.org,0,
CUST000395,Pamela,Howell,45,WI,2023-04-02,Green,annalowery@example.com,0,
CUST000396,Julie,Peterson,25,VA,2021-09-14,Platinum,petersendavid@example.com,0,
CUST000397,Alicia,Kelly,48,NC,2023-10-10,Gold,mwilliams@example.com,0,
CUST000398,Ana,Pratt,24,NC,2021-04-17,Green,johnsonrenee@example.org,0,
CUST000399,James,Griffin,27,CA,2022-03-22,Green,bwilson@example.com,1,2025-02-01
CUST000400,Lauren,Lopez,63,MI,2021-05-10,Platinum,morgan62@example.net,0,
CUST000401,Amanda,Norris,61,IL,2025-12-12,Platinum,stacy00@example.com,0,
CUST000402,Tony,Webb,36,NC,2026-08-29,Gold,mcbrideaustin@example.org,0,
CUST000403,Deanna,Greene,48,MD,2024-06-01,Green,sponce@example.com,0,
CUST000404,Morgan,Bishop,41,OH,2023-01-20,Green,wardallison@example.com,0,
CUST000405,Bridget,Williams,70,VA,2026-01-21,Platinum,loriacosta@example.com,0,
CUST000406,Paul,Gomez,48,NY,2024-02-27,Green,rogerstimothy@example.org,0,
CUST000407,Stephen,Downs,69,WA,2020-10-25,Platinum,mccoyjessica@example.org,0,
CUST000408,Joshua,Porter,56,TN,2022-05-01,Platinum,michael98@example.net,1,2025-09-01
CUST000409,Victoria,Johnson,34,TX,2026-06-08,Green,brennankim@example.net,0,
CUST000410,Corey,Conner,24,AZ,2024-02-15,Green,moniquemcmillan@example.net,0,
CUST000411,Sydney,Peterson,49,MN,2021-02-15,Gold,william35@example.net,0,
CUST000412,Matthew,Padilla,69,IL,2024-12-27,Platinum,nicole78@example.com,0,
CUST000413,Lisa,Barajas,62,MI,2026-01-22,Platinum,dereksmith@example.net,0,
CUST000414,Sean,Carroll,52,CA,2023-05-31,Platinum,sarah91@example.org,0,
CUST000415,Kyle,Barber,56,IL,2022-07-03,Green,charles39@example.org,0,
CUST000416,Kevin,Gomez,31,CO,2024-03-15,Green,xkelly@example.net,0,
CUST000417,Miranda,Jones,47,NJ,2023-04-07,Gold,lflores@example.com,1,2025-08-01
CUST000418,Amy,Blake,39,MI,2026-01-29,Gold,joel03@example.org,0,
CUST000419,James,Morrison,37,NC,2023-02-03,Gold,gonzalezjessica@example.org,0,
CUST000420,Christian,Pacheco,46,GA,2024-04-19,Green,jennifer03@example.com,0,
CUST000421,Nancy,Bowman,40,CO,2023-12-01,Gold,lewismark@example.net,0,
CUST000422,Tom,Lynch,56,WA,2020-11-09,Platinum,greg60@example.org,0,
CUST000423,Matthew,Snyder,28,PA,2024-06-14,Platinum,dscott@example.org,0,
CUST000424,Logan,Valdez,62,PA,2020-11-06,Platinum,brian95@example.org,0,
CUST000425,Eric,Thomas,25,OH,2021-04-03,Platinum,howardmichael@example.com,0,
CUST000426,Brianna,Peters,53,CO,2023-12-05,Platinum,jerry94@example.net,1,2025-04-01
CUST000427,Anthony,Holland,56,GA,2023-07-24,Green,xhansen@example.net,0,
CUST000428,Joshua,King,49,NJ,2023-11-15,Platinum,zgarcia@example.com,1,2025-04-01
CUST000429,Cristina,Morales,69,MA,2021-08-06,Green,gilescolleen@example.org,0,
CUST000430,Warren,Peters,48,IL,2021-01-20,Green,jonathonobrien@example.net,0,
CUST000431,Gregory,Rojas,56,OH,2021-08-04,Gold,allisonbell@example.net,0,
CUST000432,Toni,Porter,36,TX,2022-02-24,Platinum,rachel67@example.org,0,
CUST000433,Rebecca,Rodriguez,32,NJ,2022-08-21,Gold,jonesdebbie@example.com,0,
CUST000434,Michael,Perez,56,TX,2024-09-27,Green,yortiz@example.net,0,
CUST000435,Jeffrey,King,41,GA,2024-06-16,Green,jenna33@example.com,0,
CUST000436,Katherine,Day,44,NC,2021-11-30,Platinum,natasha73@example.net,0,
CUST000437,Thomas,Peck,57,OH,2025-06-09,Platinum,stephanie24@example.com,0,
CUST000438,Adam,Wiggins,22,AZ,2021-03-23,Green,evanvega@example.net,0,
CUST000439,Jason,Williams,45,AZ,2026-06-08,Green,melissamoss@example.org,0,
CUST000440,Michelle,White,68,MD,2025-05-16,Green,wandaevans@example.org,0,
CUST000441,Edwin,Durham,34,WA,2025-07-10,Green,rhondahernandez@example.net,0,
CUST000442,Karen,Marshall,38,NJ,2022-10-21,Gold,vdavis@example.net,0,
CUST000443,Jennifer,Macias,69,CA,2026-03-16,Green,richardsjames@example.net,0,
CUST000444,Benjamin,Wagner,52,NC,2024-10-30,Gold,baileyhale@example.net,0,
CUST000445,Vicki,Stewart,57,VA,2020-10-24,Platinum,martineztony@example.org,0,
CUST000446,Aaron,Walker,29,MD,2023-11-06,Platinum,cynthiagardner@example.org,0,
CUST000447,Mary,Bernard,54,OH,2023-11-16,Green,baileyjason@example.org,0,
CUST000448,Joshua,Thompson,26,NC,2025-01-30,Green,joseph03@example.net,0,
CUST000449,Kristine,Crane,36,WA,2020-12-24,Green,alex07@example.net,0,
CUST000450,Mark,Jenkins,46,MA,2022-05-22,Gold,reginald58@example.com,0,
CUST000451,Edward,Hodges,48,MI,2022-12-29,Green,olara@example.org,0,
CUST000452,Walter,Hinton,22,IL,2022-02-16,Green,mritter@example.net,0,
CUST000453,Megan,Bowers,23,AZ,2021-05-23,Green,sullivanangelica@example.net,0,
CUST000454,Ana,Stewart,66,CO,2024-07-27,Green,wellsdeborah@example.com,0,
CUST000455,Brittany,Cooley,58,CO,2023-10-03,Platinum,mallorymoody@example.com,1,2025-08-01
CUST000456,Caleb,Daugherty,21,TX,2022-10-29,Gold,chloe51@example.net,0,
CUST000457,Elizabeth,Bradshaw,46,MD,2025-06-23,Green,jose75@example.net,0,
CUST000458,Ashley,Kidd,50,MA,2024-03-25,Gold,hoallison@example.net,0,
CUST000459,Gary,Diaz,36,FL,2021-12-03,Gold,elijahstanley@example.org,0,
CUST000460,Maria,Shannon,35,IL,2024-07-15,Gold,morrismichael@example.com,0,
CUST000461,Eric,King,30,MD,2021-06-07,Green,diazelizabeth@example.net,0,
CUST000462,Shawn,Miller,64,FL,2023-10-28,Gold,croberts@example.net,0,
CUST000463,Cynthia,Cross,67,MA,2021-05-13,Platinum,katherinehernandez@example.net,1,2025-02-01
CUST000464,Tracy,Keller,26,TN,2021-06-23,Gold,alexandra64@example.org,0,
CUST000465,Aaron,Green,70,CA,2024-01-12,Platinum,kristopherstephens@example.com,0,
CUST000466,Joseph,Kim,21,IL,2022-03-25,Green,mtrevino@example.org,0,
CUST000467,Laura,Williamson,35,WI,2023-03-27,Gold,samantha76@example.com,0,
CUST000468,Karen,Booker,23,MI,2020-12-11,Green,zwong@example.com,0,
CUST000469,Paul,Lane,29,NC,2022-10-23,Green,tiffanychristian@example.net,0,
CUST000470,Elizabeth,Rivera,54,AZ,2022-12-05,Green,millersean@example.com,0,
CUST000471,Tyler,Valenzuela,65,FL,2023-11-07,Green,rodriguezanna@example.com,0,
CUST000472,Ryan,Cooley,27,TX,2024-11-24,Green,pamelagonzales@example.com,0,
CUST000473,Karen,Smith,40,MD,2021-07-04,Gold,joymorales@example.org,0,
CUST000474,Kelly,Rivera,58,OH,2026-04-01,Gold,hcarrillo@example.org,0,
CUST000475,Chris,Roth,45,NC,2022-01-07,Gold,crawfordmelanie@example.org,0,
CUST000476,Brian,Becker,35,MN,2024-01-30,Green,timothy08@example.net,1,2025-10-01
CUST000477,Megan,Taylor,21,NY,2025-03-07,Green,omontoya@example.org,1,2025-04-01
CUST000478,James,Hendrix,55,MI,2022-08-14,Green,vanessahill@example.com,0,
CUST000479,Patrick,Beck,50,NC,2021-03-19,Green,angela86@example.net,0,
CUST000480,Kevin,Delacruz,41,GA,2021-01-01,Green,qgates@example.com,0,
CUST000481,Brett,Herrera,51,MD,2021-11-27,Platinum,sarah79@example.org,0,
CUST000482,Laurie,Gonzalez,36,TN,2022-11-21,Platinum,danielalan@example.org,0,
CUST000483,Annette,Morris,36,NY,2023-02-23,Green,jeffrey74@example.org,0,
CUST000484,Leah,Vargas,47,MI,2024-12-15,Green,usullivan@example.com,0,
CUST000485,James,White,24,NY,2021-12-01,Platinum,williamsmichelle@example.org,0,
CUST000486,Tyler,Smith,33,CO,2025-07-31,Gold,tyronecraig@example.net,1,2025-02-01
CUST000487,Laurie,Ferguson,64,AZ,2025-03-09,Green,dustinhardin@example.org,0,
CUST000488,Steven,Harris,26,NC,2023-10-17,Gold,tapiarobert@example.net,0,
CUST000489,Jasmin,Ramos,35,AZ,2025-09-11,Green,dmoore@example.net,0,
CUST000490,Ethan,Griffin,44,GA,2021-06-30,Gold,nancyrobles@example.net,0,
CUST000491,Eric,Barr,52,CA,2024-01-22,Gold,ana32@example.net,1,2025-05-01
CUST000492,Peter,Johnson,65,NJ,2026-07-29,Gold,smoore@example.org,0,
CUST000493,Heather,Gonzalez,66,AZ,2024-08-15,Platinum,jessicajordan@example.net,0,
CUST000494,Benjamin,Bell,44,WA,2023-02-07,Green,wendyayers@example.net,0,
CUST000495,Tracy,Smith,33,NY,2021-02-17,Gold,fpreston@example.org,0,
CUST000496,Michelle,Harper,39,MD,2023-08-09,Platinum,harristhomas@example.org,0,
CUST000497,Kevin,Carpenter,25,OH,2024-03-02,Green,coffeymax@example.org,0,
CUST000498,Brendan,Cook,52,OH,2024-08-19,Gold,vcastillo@example.net,0,
CUST000499,Daniel,Collier,40,OH,2022-11-17,Gold,cummingsspencer@example.net,0,
CUST000500,Kristin,Larson,35,MA,2024-01-02,Green,cjohnson@example.net,1,2025-09-01
CUST000501,Robert,Horton,35,NC,2024-03-03,Platinum,wlane@example.org,0,
CUST000502,Elizabeth,Martin,69,MI,2022-12-10,Gold,elizabethdavis@example.org,0,
CUST000503,Morgan,Castillo,27,MN,2025-09-30,Gold,joserodriguez@example.org,0,
CUST000504,Tyler,Herrera,52,MN,2021-05-25,Platinum,nguyenjohn@example.net,1,2025-11-01
CUST000505,William,Richardson,32,GA,2023-11-28,Green,justinpeters@example.org,0,
CUST000506,Jessica,Nichols,52,AZ,2026-02-22,Platinum,pamelasmith@example.org,0,
CUST000507,Kylie,Hudson,63,CA,2023-08-17,Green,christopherjackson@example.com,0,
CUST000508,Roger,Weber,59,IL,2026-09-06,Green,carterpamela@example.org,0,
CUST000509,Jeff,Sanchez,46,CA,2024-09-04,Gold,underwoodcharles@example.com,0,
CUST000510,Blake,Montgomery,34,NY,2026-08-04,Gold,lisapeterson@example.com,1,2025-08-01
CUST000511,Ian,Stewart,59,IL,2024-03-30,Green,cbuchanan@example.org,0,
CUST000512,Earl,Dixon,47,CA,2025-06-04,Green,edwardcooper@example.org,0,
CUST000513,Sara,Parks,66,CA,2021-12-01,Green,osbornlatasha@example.com,0,
CUST000514,Alicia,Rivera,32,WA,2020-12-02,Platinum,waltondana@example.org,0,
CUST000515,Brent,Diaz,49,NJ,2025-11-22,Platinum,tdavis@example.com,1,2025-02-01
CUST000516,Linda,Vasquez,67,FL,2024-03-10,Gold,staylor@example.com,0,
CUST000517,Julie,Wall,26,PA,2026-02-14,Platinum,ryanbryan@example.net,1,2025-08-01
CUST000518,Susan,Schmidt,42,OH,2022-06-28,Platinum,joneskrista@example.com,0,
CUST000519,Melanie,Allen,32,MD,2025-03-13,Green,fhoffman@example.net,1,2025-10-01
CUST000520,Gina,Page,68,MA,2026-02-21,Green,zalvarado@example.net,0,
CUST000521,Shelly,Petersen,23,MI,2024-10-16,Gold,ovaughan@example.net,0,
CUST000522,Latoya,Alvarado,63,WA,2024-09-22,Green,amcguire@example.com,0,
CUST000523,Allen,Rodriguez,44,NJ,2023-08-18,Green,mbarnes@example.com,0,
CUST000524,Matthew,Lewis,49,PA,2023-06-10,Platinum,phillip79@example.org,0,
CUST000525,Christopher,Nelson,27,NY,2022-06-13,Platinum,irussell@example.org,1,2025-04-01
CUST000526,Felicia,Williams,26,NC,2021-06-02,Gold,petercook@example.org,1,2025-08-01
CUST000527,Jeffrey,Wu,26,VA,2022-11-13,Gold,uparker@example.net,0,
CUST000528,Catherine,Gates,47,FL,2025-06-09,Gold,petersmith@example.org,0,
CUST000529,John,Cunningham,56,OH,2021-04-26,Platinum,jill18@example.net,0,
CUST000530,Willie,Bennett,45,VA,2025-11-13,Gold,elizabeth18@example.net,0,
CUST000531,Joseph,Phillips,70,MI,2022-09-06,Gold,donna68@example.net,0,
CUST000532,Diamond,Snyder,48,TX,2021-01-19,Green,brownmary@example.net,1,2025-07-01
CUST000533,Nicholas,Collins,24,CO,2021-05-29,Green,jessicabrady@example.org,0,
CUST000534,Timothy,Smith,33,VA,2026-05-20,Gold,drew99@example.net,0,
CUST000535,Philip,Burgess,55,MA,2020-12-22,Green,courtney34@example.net,0,
CUST000536,Amy,Russell,33,NJ,2020-11-06,Green,ballarderica@example.com,0,
CUST000537,Theresa,Ward,44,CO,2023-08-27,Green,mario97@example.org,0,
CUST000538,Michael,Taylor,22,AZ,2025-06-15,Gold,martinjoanna@example.org,0,
CUST000539,Rebecca,Matthews,36,WA,2024-10-12,Green,xwaters@example.net,0,
CUST000540,Kyle,Acevedo,23,WA,2021-10-26,Platinum,christinereilly@example.com,0,
CUST000541,Jorge,Long,23,MA,2021-05-06,Gold,emcguire@example.com,0,
CUST000542,Sara,Dean,25,CA,2021-05-15,Gold,xwalsh@example.com,0,
CUST000543,Joshua,Nichols,37,OH,2020-12-16,Platinum,rgoodwin@example.com,0,
CUST000544,Samantha,Moreno,68,TX,2022-11-14,Green,melissa14@example.com,0,
CUST000545,Blake,Serrano,59,NJ,2025-04-28,Green,michael54@example.org,0,
CUST000546,Nancy,Davis,44,NC,2026-01-03,Platinum,tflowers@example.org,0,
CUST000547,Gabriel,Thompson,42,MN,2026-04-10,Platinum,hamptonralph@example.net,0,
CUST000548,Ricardo,Porter,23,NC,2025-09-23,Green,michael22@example.net,1,2025-03-01
CUST000549,Robert,Ho,68,NJ,2025-02-08,Gold,dennis51@example.com,0,
CUST000550,Aaron,Berry,38,MI,2021-02-04,Green,beckypowell@example.net,0,
CUST000551,Kristen,Frazier,21,MN,2025-01-24,Green,edwardpowers@example.org,0,
CUST000552,Rachel,Roach,61,TX,2023-09-12,Green,ijohns@example.net,0,
CUST000553,Jane,Salazar,22,GA,2024-12-01,Green,jennifer99@example.net,1,2025-05-01
CUST000554,Jason,Walker,27,CO,2022-05-02,Green,wardashley@example.org,1,2025-03-01
CUST000555,Holly,Jones,66,MA,2022-11-08,Platinum,jeffery72@example.com,0,
CUST000556,Brian,Griffin,70,WA,2022-05-06,Green,williamsmaria@example.org,0,
CUST000557,Kelly,Mayer,37,AZ,2023-08-06,Green,alyssa33@example.net,0,
CUST000558,Jason,Franco,52,IL,2025-06-15,Green,walkergilbert@example.net,1,2025-03-01
CUST000559,Nicholas,Blevins,52,PA,2022-04-21,Green,jenny91@example.com,0,
CUST000560,Stephanie,Ortiz,21,MI,2023-01-14,Green,brocksusan@example.com,1,2025-06-01
CUST000561,Johnathan,May,65,IL,2024-08-22,Green,ryancosta@example.net,0,
CUST000562,James,Gilbert,59,GA,2024-05-26,Gold,powelljustin@example.org,1,2025-11-01
CUST000563,Phyllis,Smith,41,NJ,2021-02-25,Green,kristypaul@example.com,0,
CUST000564,Karla,Massey,50,VA,2021-11-25,Green,julie09@example.net,0,
CUST000565,Michael,Butler,59,TX,2020-10-15,Green,angela29@example.net,0,
CUST000566,Michael,Garcia,53,OH,2022-08-03,Gold,heatherfisher@example.org,0,
CUST000567,Spencer,Garcia,46,PA,2025-07-09,Green,hodgemichael@example.com,1,2025-11-01
CUST000568,Christopher,Morgan,36,AZ,2023-08-11,Green,thomas21@example.net,0,
CUST000569,William,Clark,25,CA,2024-01-28,Gold,diana34@example.net,1,2025-08-01
CUST000570,Jessica,Cruz,51,TN,2023-04-25,Green,aanderson@example.org,0,
CUST000571,Brenda,Gray,55,NJ,2021-12-23,Green,literesa@example.org,0,
CUST000572,Bradley,Small,31,AZ,2023-06-23,Green,garrisonmatthew@example.net,0,
CUST000573,Todd,Fowler,27,TX,2026-01-02,Gold,adrianharris@example.com,0,
CUST000574,Dalton,Garza,37,MN,2022-12-28,Green,shirleyalexander@example.net,0,
CUST000575,Dana,Mann,26,OH,2024-03-16,Platinum,kgill@example.net,0,
CUST000576,Michelle,Jackson,27,AZ,2025-01-03,Green,jenniferharrison@example.com,0,
CUST000577,David,Jimenez,52,MA,2024-04-30,Green,pbrown@example.org,0,
CUST000578,Ashlee,Mcgee,32,GA,2020-09-21,Gold,cynthiaharmon@example.org,0,
CUST000579,Rebecca,Gonzalez,29,AZ,2022-02-24,Gold,johnsonbrandon@example.org,0,
CUST000580,Susan,Rowe,50,MN,2026-05-05,Platinum,ariasdanielle@example.com,0,
CUST000581,Eric,Smith,64,GA,2022-04-10,Green,malonenicole@example.org,0,
CUST000582,Lindsay,Martin,68,TN,2021-10-25,Gold,daniel60@example.org,0,
CUST000583,Angela,Underwood,70,FL,2025-10-20,Platinum,mccarthydoris@example.net,0,
CUST000584,Randy,Smith,70,MI,2022-06-10,Green,andrewgallegos@example.com,0,
CUST000585,Jean,Moss,39,NC,2021-12-12,Gold,nlucero@example.org,0,
CUST000586,Michael,Davis,57,NC,2023-12-21,Gold,melissacharles@example.org,0,
CUST000587,Joshua,Parker,44,NC,2021-03-26,Green,dylan99@example.com,0,
CUST000588,Adam,Jones,68,NC,2025-04-22,Platinum,vegakatrina@example.org,1,2025-11-01
CUST000589,Stanley,Russell,33,MA,2023-10-25,Gold,sabrinaoconnor@example.org,1,2025-08-01
CUST000590,Mary,Moran,36,PA,2026-03-04,Platinum,santiagoderek@example.com,0,
CUST000591,Brian,Montgomery,36,GA,2025-07-02,Green,scott24@example.com,0,
CUST000592,Anthony,Reyes,30,MI,2025-10-09,Gold,scottpollard@example.net,0,
CUST000593,Thomas,Dean,58,OH,2024-08-18,Green,joshua30@example.com,0,
CUST000594,Matthew,Stephens,41,TX,2023-12-03,Green,samantha50@example.org,0,
